10, 0.0
10, 0.0
10, 0.0
10, 0.0010025501251220703
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0009965896606445312
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
20, 0.0559995174407959
20, 0.05801272392272949
20, 0.09799981117248535
20, 0.07999992370605469
20, 0.05800008773803711
20, 0.07299995422363281
20, 0.04400014877319336
20, 0.09199023246765137
20, 0.10499835014343262
20, 0.07199978828430176
20, 0.08099985122680664
20, 0.09402632713317871
20, 0.07400369644165039
20, 0.02899646759033203
20, 0.0839986801147461
20, 0.07199883460998535
20, 0.10700273513793945
20, 0.06499981880187988
20, 0.055001020431518555
20, 0.07600235939025879
