10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0
10, 0.0010020732879638672
10, 0.0
10, 0.0
10, 0.0
20, 0.0
20, 0.0
20, 0.0
20, 0.0
20, 0.0
20, 0.0
20, 0.0
20, 0.0
20, 0.0
20, 0.0
20, 0.0
20, 0.0
20, 0.0
20, 0.0009970664978027344
20, 0.0
20, 0.0
20, 0.0
20, 0.0
20, 0.0
20, 0.0
40, 0.0
40, 0.0
40, 0.0010001659393310547
40, 0.0
40, 0.0
40, 0.0
40, 0.0
40, 0.0
40, 0.0
40, 0.0
40, 0.0
40, 0.0010004043579101562
40, 0.0
40, 0.0
40, 0.0
40, 0.0
40, 0.0009996891021728516
40, 0.0
40, 0.0
40, 0.0
80, 0.0009999275207519531
80, 0.0009975433349609375
80, 0.0010035037994384766
80, 0.0009965896606445312
80, 0.0
80, 0.001010894775390625
80, 0.0009982585906982422
80, 0.0009999275207519531
80, 0.0010006427764892578
80, 0.0
80, 0.0009999275207519531
80, 0.0010001659393310547
80, 0.0010030269622802734
80, 0.000997304916381836
80, 0.0009992122650146484
80, 0.0
80, 0.0009999275207519531
80, 0.0009999275207519531
80, 0.0010030269622802734
80, 0.0009975433349609375
160, 0.003000020980834961
160, 0.0029993057250976562
160, 0.004000425338745117
160, 0.003000020980834961
160, 0.002999544143676758
160, 0.004000425338745117
160, 0.0029997825622558594
160, 0.0029997825622558594
160, 0.0039997100830078125
160, 0.0030014514923095703
160, 0.003999471664428711
160, 0.003000497817993164
160, 0.003000497817993164
160, 0.00400090217590332
160, 0.0029973983764648438
160, 0.0030007362365722656
160, 0.003998994827270508
160, 0.0030002593994140625
160, 0.0030019283294677734
160, 0.003997802734375
320, 0.014000177383422852
320, 0.015001296997070312
320, 0.013998746871948242
320, 0.01500082015991211
320, 0.013999700546264648
320, 0.014001131057739258
320, 0.014998435974121094
320, 0.014000177383422852
320, 0.015012979507446289
320, 0.01399993896484375
320, 0.01399993896484375
320, 0.015000343322753906
320, 0.013999700546264648
320, 0.014999866485595703
320, 0.014000415802001953
320, 0.014999866485595703
320, 0.014000177383422852
320, 0.014999628067016602
320, 0.01399993896484375
320, 0.015000343322753906
640, 0.06399989128112793
640, 0.06300020217895508
640, 0.06399989128112793
640, 0.0649878978729248
640, 0.06400012969970703
640, 0.06600022315979004
640, 0.06600141525268555
640, 0.06599974632263184
640, 0.06499981880187988
640, 0.06499743461608887
640, 0.06400179862976074
640, 0.06499910354614258
640, 0.06500053405761719
640, 0.06699824333190918
640, 0.06599974632263184
640, 0.06500077247619629
640, 0.06399989128112793
640, 0.06499981880187988
640, 0.06400084495544434
640, 0.06499910354614258
1280, 0.27899932861328125
1280, 0.27700066566467285
1280, 0.2759978771209717
1280, 0.27401304244995117
1280, 0.2739999294281006
1280, 0.27299976348876953
1280, 0.2739996910095215
1280, 0.2739999294281006
1280, 0.27298688888549805
1280, 0.2739992141723633
1280, 0.2810351848602295
1280, 0.28699660301208496
1280, 0.2799994945526123
1280, 0.27900028228759766
1280, 0.2879984378814697
1280, 0.27500081062316895
1280, 0.27499938011169434
1280, 0.27500367164611816
1280, 0.27499890327453613
1280, 0.2740015983581543
2560, 1.1969966888427734
2560, 1.2240304946899414
2560, 1.2190258502960205
2560, 1.2390575408935547
2560, 1.1920008659362793
2560, 1.1859996318817139
2560, 1.1850297451019287
2560, 1.1879994869232178
2560, 1.1959998607635498
2560, 1.1859979629516602
2560, 1.229067087173462
2560, 1.185997724533081
2560, 1.207000732421875
2560, 1.179999828338623
2560, 1.1790015697479248
2560, 1.1800003051757812
2560, 1.2430660724639893
2560, 1.1979966163635254
2560, 1.1820018291473389
2560, 1.1839981079101562
